source,review_id,0,developer_response_date,thumbs_up,language_code,country_code
App Store,027f9665-5b62-4fc9-b1cc-6f6e5c504ca1,Pocket Guard made me more serious about money and helped me start paying off my debts,,,en,us
App Store,bc51a646-471d-4458-a06c-cadfa73e0e70,I like the combination of automatic budgeting and the ability to add trasnactions manually to cash account. Was looking for such app for a while.,,,en,us
App Store,6d9c6d5a-9472-4bed-b8dd-febe4b0a4741,I guess the best decision in my life that connected with my finance was downloading this app on my telephone. Thank you so much!,,,en,us
App Store,46cbf10a-bc47-4ab7-b0a6-e6b10a455b73,Download it on my mom's telephone. Very easy to use,,,en,us
App Store,9606dd98-8aee-4e09-8935-4318047ae984,"A very simple way to look at money and finances. Love it! Good way to stay money aware, great compatibility with a vast array of different banks. ",,,en,us
App Store,e41ffa0a-e74e-4c80-ac54-836aacc6023d,It's pretty user-friendly and you have all your info at a glance.,,,en,us
App Store,c67dab5e-6662-4071-bb91-8740cc55c513,Awesome app for organizing my finances. Did't expect that it would be so helpful for saving up,,,en,us
App Store,29e85258-23fb-4b32-b8b3-5e6b59c37871,Just try it and you'll see how useful Pocket guard is. Totally recommend it,,,en,us
App Store,7ea5c94a-da87-4404-84c9-47ded8200c41,"Hashtag reports is feature number one for me, brings me incredible insight on my spendings",,,en,us
App Store,c35c25f0-3197-4928-b72a-f6f29f90fc78,"Awesome way to keep track of all accounts and payments, from morning coffee to student loan. ",,,en,us
App Store,c413767d-4afc-4001-be62-33bf5cdaa7bb,I get my paychecks on 15th so thought Pocket Guard won't be working properly for me but suprisingly it does and that's awesome,,,en,us
App Store,3d7b4c5b-19bc-4507-81ee-0a350b91184b,"the best budgeting application that I tried. Very intuitive, effective and easy to use",,,en,us
App Store,74e07dc9-d534-4b02-a922-9e383e832914,This app lets me have what I can spend always at hand,,,en,us
App Store,1e22b9ee-300a-46d8-ae2b-8e2b79958b71,Tracking my expenses never been easier,,,en,us
App Store,b63f9412-cb48-40de-b5a6-1b13e3543226,Im far from being expert at budgeting apps but this one looks like the best tool available for free,,,en,us
App Store,fca96a89-6a22-4229-b361-f7ba0c4bf389,Lowered a half of my bills. Unexpectedly pleasant addition to the rest of the features.,,,en,us
App Store,946d54d3-c95b-466a-9d9d-1cff16495eb0,Very handy tool if you don't want to enter the numbers and descriptions manually.,,,en,us
App Store,6b4654f4-ca6c-4c96-929e-4ec9951edd1b,Helped me to review my finances and realize many things about my financial life. ,,,en,us
App Store,126a9043-f757-448a-8062-321d834b3939,I love this app. Such a helpful financial tool. Everything in one place and it's doing the math for you.,,,en,us
App Store,cd5a1412-340c-4baf-b386-6bad6d7152c4,Intuitive and effective app. I tried using manual apps but automatic budgeting works better for me.,,,en,us
App Store,2ef26fbd-6628-416f-a46a-4d30750b0b77,"This app is actually really awesome and super useful to me. User-friendly, smart, great way to track spending",,,en,us
App Store,322f5645-96a7-41f7-b709-71bdaee42a5f,Everything is running smoothl. Lots of stars to developers!,,,en,us
App Store,f9258947-ecd9-437c-ac43-19bd8a35d672,At Pocket Guard I can see all my financial operations in an easy and beautiful way,,,en,us
App Store,ce241cb8-1be0-4bc8-b497-e2c73a0fe8fa,I was skeptical at first but now I realise how my life became much easier with this app,,,en,us
App Store,59a54b72-59a4-4c0c-86d9-d4172c883efd,No need of manual entries. My requirement was just to track my spending and bills. It does the job for me,,,en,us
App Store,0a94a4e0-2722-4de2-a456-77ca94871a41,Looks good and works even better,,,en,us
App Store,d9e309b7-bda1-4583-807d-3d5b8f475613,Perfect way for me to see how and where my money is going.,,,en,us
App Store,4dd70b3d-d85a-48a8-9d30-91d8a9f6c23e,Excellent personal finance app with a great interface.,,,en,us
App Store,3f3f3af9-f27b-462e-b4db-1fd0a6e99bf6,Reliable app. I am looking forward to new features!,,,en,us
App Store,2b4c2976-4414-45d6-8f16-de5c5fa4b437,Free and attractive. I almost don't need to make adjustments which save my time.,,,en,us
App Store,d8355456-93e6-4e5d-a9ea-ef9aa1939065,It's like a perosnal financial assistant but better bacuse the app can't have a bad breath,,,en,us
App Store,e2e94fc3-3d01-48df-bc8b-bde84757e77a,"Eyepopping app with lots of great features. More customization is needed, but the rest is 👌",,,en,us
App Store,a8c7303d-91a1-4168-9bfd-c6131bab27a7,Allows to keep track of my bills and works as an awesome budgeting tool as well.,,,en,us
App Store,a5c3e410-9c0e-4959-bd53-8cc512bae11a,"The customer support team alone is worth 5 stars, let alone the app. You guys are awesome!",,,en,us
App Store,a995d393-9307-4515-9580-ef35b73b6009,Now I know where I need to spend less,,,en,us
App Store,6bf3c4d0-98b2-4143-ab5c-b892e1db1613,I am new to all this personal budgeting but I'm pleased with this app. Thank you SO much!,,,en,us
App Store,412d0687-10bf-4ef0-9831-84df98f15cf2,Its so awesome that now I can use the app on my laptop as well. Helps me dig deeper into budgeting,,,en,us
App Store,c014f60c-743b-4778-a190-111e11c626da,Easy to use yet very comprehensive functionality,,,en,us
App Store,141b1769-1628-4e86-ace4-e8b193d004ca,Must have for every sane person,,,en,us
App Store,8f9da7a1-8974-4cd3-a822-baf5ea99e50f,"The only thing good about this app was how easy it was to enter reoccurring bills. Everything thing else was to controlled by the app. No way to enter funds, or savings without a dedicated account. Deleted in an hour.",,,en,us
App Store,1c3dac68-9847-46ef-a1ad-7e7286335eea,Was invited by my friend two months ago and haven't regretted yet. Pocket Guard is really helpful,,,en,us
App Store,ffa60fd7-c036-43ee-80be-ba306da996b3,"Awesome app for money management. Great to have all accounts in one place. Besides, it lowered my Comcast bill. ",,,en,us
App Store,b8192530-7ee7-4390-ba6f-68bf88252f2b,"I find PocketGuard app incredibly helpful, especially on Plus plan.",,,en,us
App Store,ff22f393-2458-45c0-b456-d7abdf745b79,One of the most intuitive and full-fledged money management apps I've ever used. Awesome!,,,en,us
App Store,71b64f45-9643-4a79-a187-1277b1f9a555,Download it to stay out of many financial troubles,,,en,us
App Store,cdad1b43-26c0-4050-9d78-a61e17168e7d,My spending habits are worst. But the application is wonderful. ,,,en,us
App Store,bf57b9a9-1316-40e1-962e-27a664f510bc,Now I know where my money goes every month,,,en,us
App Store,4eca93af-3370-4c40-941a-8ed3438bd61a,Better and more helpful than I expected,,,en,us
App Store,5662d0c9-b159-4387-9641-3c3dca81576e,Great way to notice your bad spending habits and get rid of them,,,en,us
App Store,a6200725-ce09-4fb2-998e-7c682a04d72a,If you want to keep your finances in check. This is the app for you.,,,en,us
App Store,15057944-ea82-48a9-b062-96a2c300f0b3,The third most important app on my phone! Simple and efficient! I needed so much this app!,,,en,us
App Store,6c440803-4868-4d81-803f-2625e7bc6ab5,Very good helps me manage my bank account without the need of a checkbook,,,en,us
App Store,fdd173d5-d611-490a-a904-0b5ae2661e59,"Honestly, this app is a discovery! I couldn't even expect that personal money management can be so effortless. Wow!!!",,,en,us
App Store,51bd3d8b-9316-4131-86f2-bbd006b99559,"This thing won’t connect to any of my investment accounts. No 401k, no brokerage, no crypto. Doesn’t connect to my mortgage account and one of my auto loans. Spent all that time setting it up, paid the $25, and it’s useless.",,,en,us
App Store,65b6ed05-a3f2-4a78-9bc7-2e29e6f4dc28,Excellent product!!,,,en,us
App Store,0115ec2e-7c7f-45ec-b3c4-5f5f1db9c5b3,Love the alerts for credit cards due dates,,,en,us
App Store,721061bb-be80-49b9-bbd1-c1630cdd6190,"When I signed up for the premium it disconnected my checking account and I haven’t been able to been able to get my balance since I don’t want the premium
Please stop charging them for it",,,en,us
App Store,f0d20e5a-4946-49df-84d6-80c9996277d2,My must-have in basic life routine ,,,en,us
App Store,ee68ca90-f272-4313-9562-5d27bc6847b7,Money and time saver. With PocketGuard I spend much less time on budgeting,,,en,us
App Store,3e930fd4-1f82-4185-81de-40f86859b708,One of my favorite everyday apps.,,,en,us
App Store,a158c08e-57a1-4f7e-b198-7a1d2d27d5a6,Now I know budgeting can be really easy. Totally recommend the app,,,en,us
App Store,58c32767-30dc-4a13-95aa-abce11c1cecf,Wow! This app is perfect for me! It's helping me to make sure i don't over spend.,,,en,us
App Store,17fa54e8-fb69-49c3-9528-233ca62692b9,I really do see my terrible spending habits.,,,en,us
App Store,739f50c5-41f4-482b-bd86-36e599132535,Splendid personal finance app with an amazing interface and tracking features.,,,en,us
App Store,aa3f6df2-af2d-458a-9a30-162e584be043,Once again an app that does only half. You’ve got to buy premium if you want this to do a budget.  Deleted.,,,en,us
App Store,286b8ce0-60de-44e7-91e0-1f42d6680bc6,"I could survive without this app, but my wallet definitely not 😁",,,en,us
App Store,7f2009a0-4012-4516-9f9a-a05326f207fa,So comprehensive and easy!,,,en,us
App Store,854ad7c2-a5a4-4188-b400-12421a88a231,Helped me to save up some money and lowered my bills. Very helpful with no critical issues.,,,en,us
App Store,c7cb705d-49b1-4b52-a980-076085243277,"Free app with no ads, nice interface and many useful features. ",,,en,us
App Store,8a90c849-b385-4777-8ae3-f48b94d8d28d,Simple yet efficient app. Helped me to get rid of many bad spending habits,,,en,us
App Store,46b1e64f-e731-4ac6-961d-8f4734163f72,Works smooth and helps me save ,,,en,us
App Store,1262b4ef-b707-4064-9900-b17821ab4429,It took a short time to authorize and understand how it works. Excellent tool!,,,en,us
App Store,830bc917-2a8c-473e-9188-b2023e1dc5ca,It does everything that budget app is supposed to do,,,en,us
App Store,30004ba5-f4a3-4f8c-8596-faa44f0e1e1b,"Finally, I can easily observe all my credit progress. Hallelujah",,,en,us
App Store,827664dd-1fb4-41eb-87ea-1fed48bb35f8,In PocketGuard we trust! The best app for all members of the family. It helped us to clearify our spending habits,,,en,us
App Store,a516e4e5-fb8d-410b-b1d0-700f1601bf85,A clear visual display of all your bills and expenses,,,en,us
App Store,a352b04c-b951-4b40-8c68-92c40fd769bd,"Absolutely amazing !!! This is the best app I have ever used !!! Didnt realize how much money I could be saving , wow !!!",,,en,us
App Store,63e5186b-c16f-4d3d-99c7-41861582accb,Good money tracker with attractive UI. Works smoothly with no issues. Great so far!,,,en,us
App Store,4ab17d26-01cf-4a58-bd9d-f5a6a1eb5232,Have to constantly sync amex multiple times daily. Don’t bother.,,,en,us
App Store,1ca92f76-7c81-49ae-8e36-7ef78bd9fbf1,"Helps me to track my recurring income, bills, and subscriptions.",,,en,us
App Store,223e6693-8006-4a27-8afb-47a2315aea79,A good assistance in tracking my spending,,,en,us
App Store,588d0a3f-da24-4edf-9f67-733aa3e61a49,Such a wonderful app. Big help with managing my accounts,,,en,us
App Store,88789d8f-7018-450e-aa5d-938b79372a22,I like that the app is very clean and easy to use,,,en,us
App Store,c00a4493-9585-4b96-9e13-aace568ce983,Great way to have everything in one place.,,,en,us
App Store,274e5967-24a2-4e53-99ff-5082c817547e,My favorite financial app. Easy to use and has everything I need.,,,en,us
App Store,00fb0389-ecf9-4d40-94aa-b1a6b3fb2064,"I like it so far, but just started using it so will see",,,en,us
App Store,769a39a7-974b-4ef1-a2f1-20df87848568,Great way of managing and budgeting but can be a little slow to update on my transactions,,,en,us
App Store,10c20f60-3334-4c3f-8fdc-65f8ab56ab9a,All accounts in one place... awesome!,,,en,us
App Store,6347d284-b60f-40e6-b30d-98ce23fa8c28,Pocket Guard is very practical and good. I was just looking for something like this. Thanks ðŸ˜Š,,,en,us
App Store,70b1c9e7-9eac-4a8f-ab37-5bb27bac5f00,Please allow me to add more customizable spending categories,,,en,us
App Store,263bdd28-4d0d-4cc9-8355-5afa12878f20,"The app has not synced transactions in 10 days, which makes it pretty useless. I, too, have had no response from customer service and have since moved on to a different budget app.",,,en,us
App Store,eed371fa-6703-43b1-b529-dc72b7d74b3c,For me PocketGuard works better than any other app.,,,en,us
App Store,e5cfea95-8152-40d9-b4cf-8e58230ec2cc,Best budgeting app I ever had. Really effective and user-frienly. Happy that I found it,,,en,us
App Store,31cb4d73-a3e3-40d3-9828-86d0b0135301,Been pretty solid for getting on track with better financial habits,,,en,us
App Store,4775ee92-9217-41fb-aa58-a5d6c71b03d2,"No spamming, no ads. Just neat and useful app. Wish there were more apps like this",,,en,us
App Store,f2e7a471-9f94-48a6-9e35-de4b43c4e8b6,One in the million of financial apps that suits me perfectly,,,en,us
App Store,756384f3-21a6-428d-89bd-293a5d6b4dfc,It works good for me. I like the layout of the app and its features.,,,en,us
App Store,4fc9d23b-cf08-4840-8f25-8a66fdb346bb,Best app I could have added.,,,en,us
App Store,84de10d2-898c-40ec-94e7-10c7eb9b94be,This is app is allows me to effortlessly track and categorize every single transaction. Very practical.,,,en,us
App Store,633b0bce-6dce-404c-84c4-5beee7bf1346,"I used this app years ago, then stopped due to the issues with connecting accounts. I thought I’d give it another try, and the same errors exist. Paypal “Aggregation errors. And Citi bank credentials not being recognized properly.",,,en,us
App Store,4ddbb9a6-dc00-40e9-bc43-7f967f299ad5,Great very intuitive app ,,,en,us
App Store,95512080-569f-4910-9bd2-3544e2d03652,Only started on this...still learning but enjoying it!,,,en,us
App Store,e04f536b-c8a6-4910-b3d8-322be31cb8c6,This app made me to finally open a savings account lol Thanks for that!,,,en,us
App Store,735595c9-468a-46ab-b25e-0915f38a21ac,I love this app. It works perfectly and I am very happy to have it installed ðŸ‘,,,en,us
App Store,ef59781f-409b-4bc3-aa54-2c40b1066901,"You can't sign up using only your email address, it has to be LinkedIn, Google or Apple. Feels very intrusive, I'm deleting it before even using it because of this.",,,en,us
App Store,c7de10ee-7f54-4eda-bf2d-3b37c616b043,I’m just got the app yesterday by a friend it was work a ok until I sign back in with wonderful quality Internet and it alway that the request have time out on just how long to type in my information,,,en,us
App Store,04b84624-b658-4c45-973b-68b6e892e9a3,I became more organized with this app. I like the way it works for me.,,,en,us
App Store,c4b43033-60c8-4f0c-a9a6-ec6ca9c2ca14,Nothing to complain about,,,en,us
App Store,446698aa-4ca3-466d-8c38-738eb549bad8,"I’ve been having troubles logging in for a few weeks now. It asks for my fingerprint and then crashes. Hit cancel to enter pin, it crashes. I need my accounts removed from this app immediately",,,en,us
App Store,e79a2004-d056-4d0f-bdde-db4f7ad60a09,Most effective free app in AppStore.. use for almost a year and its givin me all the info I need,,,en,us
App Store,f7a4c2f3-a2e6-4db9-8df0-e1aa8594feff,"Its anyways helpful when I have a stable job, have no job at all or work on freelance. Great app!",,,en,us
App Store,f93fda93-3cea-4e84-a4b9-cb5928aecb3f,Great little app for budgeting and tracking your expenses,,,en,us
App Store,5b702a77-dbb3-4661-a9e2-b090e1cbd4fd,I'm crazy about this app. Wish I found it earlier,,,en,us
App Store,17d90c70-c9fe-4368-99e9-efea05424995,"New user, excited to give this a try. Looks fantastic",,,en,us
App Store,0d2e800b-d122-4eb5-a2ad-4fc9415d9733,App has solid potential to provide value but when so many transactions are displaying incorrectly it just make the app worthless to a user.,,,en,us
App Store,0eefea54-11d8-4eca-9525-f7872fbd8d77,"Go for it, you will surely adore this app.",,,en,us
App Store,e1f85101-257c-4db4-bc1b-25e9cd04586c,I became aware of my spending habits. It's about time to cut unnecessary purchase.,,,en,us
App Store,dace5a55-350b-496a-aaee-75bbc525e803,High-quality app with responsive support.,,,en,us
App Store,13ae5762-4f96-4e9d-83cc-eb7339558fe7,Showed me the true colors of my spendings. Love to see them at a glance!,,,en,us
App Store,c54cf01c-0acf-40e1-9bc6-11a8388cde65,Get this app to see how much money you waste,,,en,us
App Store,4e269823-5e55-42e5-a0bd-e66aa4a8a3ab,Helped me cut off $15 of my monthly AT&T internet bill. Thanks!,,,en,us
App Store,b32bf78d-a74e-41da-91e4-d2755adb9a2f,Works well with most of my accounts.,,,en,us
App Store,b8773331-4605-4f13-b0c1-4cc6266414b8,Lots of information and functions. Nice,,,en,us
App Store,b969d341-08cf-43d3-b4c4-4084d8f76617,It's pretty cool that PocketGuard makes budgeting so easy,,,en,us
App Store,dc86dcc5-1446-4972-9edc-90fb6f41c37f,I'm in love with the functionality of this app,,,en,us
App Store,bf01374c-fa3b-4688-892a-efa9daac9ac6,"PocketGuard is a life safer. Always reminds me of my ""regular"" payments and control my money spending. Love it!",,,en,us
App Store,13c0056f-8c90-4869-8a5c-5df318331853,I’m finally sticking to a budget thanks to this app.,,,en,us
App Store,6c62e774-056d-4260-8a4e-a14263cb1f1e,PocketGuard has changed my financial life for good. Powerful money management app.,,,en,us
App Store,c10fcb99-1d9d-456f-922c-3e4e133f6540,Very few months a different credit card company or bank stops working with this app. Sams club is latest that doesn’t work along w capital one and synchrony bank.,,,en,us
App Store,219eb011-5c6f-49c1-a7d9-2f45932cd54a,Awesome product. Please add more options to the PC version,,,en,us
App Store,6baf4a96-e0b5-4504-ba57-3410457fe2e1,Pocket Guard saved me from falling deeper and deeper into debts. Now I'm able to maintain budget and save ,,,en,us
App Store,d9c9e73f-61be-4c3f-9b2c-5318ea2f9c5d,Pocket Guard saved me from falling deeper and deeper into debts. Now I'm able to maintain budget and save ,,,en,us
App Store,daa79654-ac91-4150-b4b4-71918f1d06d7,How come this beautiful app does not updated for iPhone X??,,,en,us
App Store,f5e6b157-98e4-4660-bc6b-13650054b4e8,Having issues from the beginning.  App is pulling transactions as recurrent bills I am no longer paying and haven't paid in several months.  Can't figure out how to delete them.,,,en,us
App Store,cb911d71-3dc9-40de-be7b-7ac14fb5cd7e,One of the best budgeting apps. Like Mint but easier and better designed,,,en,us
App Store,2bf64552-eeb9-48bd-b468-f5417e252c56,Nice full featured free app. Can be slow at updating your data though.,,,en,us
App Store,0a5a3208-5a6c-45ee-8d6b-1d9c988984f5,Very helpful in keeping track of funds,,,en,us
App Store,b8da0b6a-19c0-41e3-abff-2823ec944424,Best app ever for someone who has trouble keeping up with their budget.,,,en,us
App Store,7a8737b9-2b5f-40fe-a883-5b09ba3b3c3b,"Yup, this is exactly what I was looking for. Both features and UI",,,en,us
App Store,064214fc-d95d-4552-9970-d421d628e99c,"So I’m a very skeptical person when it comes to believing that the app is going to be true to not selling your information or gaining too much access to your bank account or even having to wonder if your money is safe but I went ahead and I put my account information and it was great. So I decided let’s do it again for my other bank account but my other bank doesn’t even exist in the system I thought all banks were going to be excepted but apparently not.

So if there’s one thing I would like for the developers to change that would be it. The fact that they don’t have my bank in the system is kind of dumb. Ok now I know a lot of people probably haven’t even heard of my bank it’s probably something that only exists in my area but still I wish it would be in the system. I use Apple Federal credit bank and I typed it in but nothing showed up. So if you (the developers) could start adding some smaller branch banks in to the system that would be really helpful to linking my account and accurately being able to make a budget and use the app like it’s supposed to be used. But since you don’t have the bank that I use in the system I can’t really use the app like it’s supposed to be used for because after I got married it turned out that my primary bank account ended up being Apple not BB&T and it’s not in the system so how am I supposed to be able to use this app if I can’t link my bank account to get accurate numbers on my budget goals and spending allowance? 
So if you (the developers) could make that change to adding smaller branches into your system that would be more than appreciated and helpful. Thanks",,,en,us
App Store,df83f6ef-62bd-4099-876f-1c7a36d00690,PocketGuard helps to manage my finance and track my spendings,,,en,us
App Store,2d31a31b-55e6-4dcb-bb10-0bc276d08be6,"It's a great app even for Basic users, got all features for free",,,en,us
App Store,1d66c760-ef8c-42da-80b7-ca54da6f4fcb,Helped me more than any other budgeting app I tried.,,,en,us
App Store,aa1084fa-9741-4385-8f7f-b73d78150498,Must-have app for everyone,,,en,us
App Store,2eddc4b7-7d01-4add-ba4f-197966f9b5f7,Good choice for those who dont wanna spend too much time on budgeting,,,en,us
App Store,20ed01d5-5ac3-4713-bb97-dde19f0aa417,This app really well organized and easy to navigate. Good job PocketGuard!,,,en,us
App Store,caf1d965-18d0-4b8d-af74-fec4ab745b4b,Strongly recommend it!,,,en,us
App Store,be109eb0-35a1-4c6d-a467-8ef9c5afa1ae,"Real clear UI, easy to get used to and awesome tools",,,en,us
App Store,450bf193-3989-411f-bb46-19174ddc726f,I didn't expect a free app to have all the budgeting features I need. Awesome!,,,en,us
App Store,82971da9-0e4e-4063-aaca-8ff7c940b123,"I bought a monthly subscription for the pro version, but I want to end it. Not sure how to cancel.",,,en,us
App Store,31ae9ca2-4d19-42ea-82d1-b8f60e57155e,"Thank you, guys! You've developed a high-level app with a fancy design. And that's for free 😄",,,en,us
App Store,cfa78033-9357-46a9-8eea-ae70cd45130c,Seems like a great app. Won’t stay connected to Citi so a bit useless for me.,,,en,us
App Store,1a845e17-f61b-4623-ab50-bcdfb79bddac,Tried setting up the app but got 6 error messages before I was ever able to connect my bank account. Will be deleting the app before I even got to try it.,,,en,us
App Store,372cbdf8-5cc8-4d14-8a47-34339a9370e0,an overly complex app full of useless and confusing features. is it really so hard to make a simple budgeting app? i don’t want to exceed $100 a week on dining out. so make a “dining out” category and subtract from it every time i make a dining out purchase. can’t seem to find an app that operates on this very simple concept. perhaps it’s too simple. app developers can’t seem to stop themselves from gilding the lily. sometimes less is more.,,,en,us
App Store,822b1c35-902b-4b03-9926-2a31df631d34,Amazing app for keeping me on top of my finances.,,,en,us
App Store,f6fa8334-9447-4713-8bf1-13c8e88e5bcd,The perfect app for your wallet and accounts!,,,en,us
App Store,fb501078-77fd-4e9b-9193-cd8abed3b619,It was a right decision to download PocketGuard. Helped me to pay off my loan. 5 stars.,,,en,us
App Store,0730b7b8-d29c-40be-ba3f-21b85cd9c577,Pretty good for people who want to cut their spendings and set some money aside.,,,en,us
App Store,72c055dd-f7e5-4533-bc4a-cd4692432cd5,It was a right decision to download the app. It's reasonably good money tracker which cost me 0.,,,en,us
App Store,d757dcaf-ce36-4df9-bf9f-a6edeebdd36a,"Beautiful, easy and effective app. ",,,en,us
App Store,a615a92f-d5be-4ec0-a764-b3951b3f0871,Very friendly interface with a pleasant design. ,,,en,us
App Store,db110a59-7156-4ecf-bede-5f22aca91183,This app has changed everything/ Now I'm am more responsible for my spending,,,en,us
App Store,18e34db3-c544-43c2-b51e-a7615d8bbfc9,Very handy to have all my stuff in one secure place.,,,en,us
App Store,49e7af15-3825-49bd-a070-337e61b3407c,It will help everyone who cares about their money,,,en,us
App Store,a0322c3b-5c34-4e31-835e-1c0a5abab468,Prefer using Pocket guard to manual money tracking apps as it pulls my info automatically and saves my time,,,en,us
App Store,f73eac1c-7100-4d07-ba7b-679c57304dfe,Excellent app. Really helps me keep track of things.,,,en,us
App Store,0c2c2ac1-68c8-4ec3-8abe-cc7293f2790e,Very easy to use a full-function app! Love it so much,,,en,us
App Store,9a79be5b-be36-48af-b70e-3cf705f74313,Would like to be able to fully adjust all transactions. Does not offer split transactions.,,,en,us
App Store,890c69b2-3fbe-4902-807c-acbc3fe7dcf3,Keeps me motivated to achieve the goals and cut my spendings month-to-month.,,,en,us
App Store,1b397fc1-ae22-41e1-8e5d-34d31ce1c221,Works fine with my 10 monetary accounts. Great!,,,en,us
App Store,b4097da2-99a7-4c3f-adc5-dee710cc34e8,"Absolutely amazing app with lots of good special features. And it's beautiful as well, like the colours.",,,en,us
App Store,158f2b26-93a9-4ca8-b5a1-d8f50f973ab7,Helps me to keep an eye on my spendings and even tracks my savings progress. Very cool!,,,en,us
App Store,cdac3351-08bd-4f98-acb3-15b85331aa6c,Definitely worth it!,,,en,us
App Store,fd553126-1a89-4458-9c90-221a10671169,I appreciate that PocketGuard doesn't cost me a penny! Need to pay off my student loan so it matters.,,,en,us
App Store,b1ec6fd6-0d22-49a8-8e41-385c0c936809,Amazing help from the staff - helped me connect my Citibank accounts,,,en,us
App Store,e436919d-019e-499c-a440-ce4045199061,Gives valuable insights on my spending,,,en,us
App Store,6ff15478-8c21-4cd3-990f-35575cf97b78,"Now I know that budgeting can be understandable, easy and even fun",,,en,us
App Store,9ee51574-3d5b-4dc6-85d5-3834087a57f4,Lots of useful information. A great and better alternative to ClarityMoney,,,en,us
App Store,4c565ac9-296a-477b-94dd-887948f21501,I guess I've found the best budget app out there. ,,,en,us
App Store,a683d8f5-3dc3-46ac-8924-85b2ff1d0374,"Awesome jod, Pocketguard Team! I can't imagine my daily life without your app.",,,en,us
App Store,d3a555ca-9d28-49b7-b4b4-b4df9a3e6793,"I needed	Practical, necessary and easy to control my expenses",,,en,us
App Store,9e4b7eef-1b60-489b-a95d-8d9a4cd39ab2,"Everything I needed, very easy",,,en,us
App Store,342f2a10-d996-4e17-b2d1-df33c7c0ae28,The beauty of the app is in its simplicity. It's very easy to track and analyse your spendings with it,,,en,us
App Store,d59aa5e5-6e40-4a0b-a195-86d20f78f30d,Best app for finance related issues,,,en,us
App Store,52775007-f87f-4a2e-bbcd-fec8c0e2d1c5,My personal money management consultant!,,,en,us
App Store,fa28756e-dd8f-442c-9c63-8bc8fc6288b7,SO helpful in keeping transactions organized and categorized for my own budgets and taxes.,,,en,us
App Store,a57f1838-cf2c-453e-9251-411b2f2f191b,Simple app for average people. No complicated advanced technologies,,,en,us
App Store,1b38c73d-8043-45ea-a159-89e475de63af,This app makes budgeting so simple and hands off!,,,en,us
App Store,45f62f31-5996-47d6-8758-1864a32a2c6f,Good for beginner tracking. Easy to use and informative!,,,en,us
App Store,2d654cca-e909-4dac-8e8d-1409d29e296e,Glad that I decided to try PocketGuard. It's good for a one stop snapshot look at your finances.,,,en,us
App Store,de3f2a89-19f3-4dd9-9b7e-4cf9f6c1fe36,"Worked great until it stopped syncing with my bank account. Now it’s useless, and I feel like I wasted my money. Thanks for nothing.",,,en,us
App Store,3b697a94-e41c-4ce5-939a-2763290b7488,I am more than satisfied with the PocketGuard performance,,,en,us
App Store,8791b305-800b-44df-96b9-dc99662d6fa6,This app is my addiction. I adore control all my spendings and this app is just nailed it,,,en,us
App Store,21661c7b-551a-4766-8a7b-b7756bb9a9d4,So grateful for this free app! Cause it gives me just what I need.,,,en,us
App Store,76d9bc5c-914b-48c4-865f-f43773aa00f0,It would be great if added yearly pie-chart,,,en,us
App Store,bfb510fb-d24a-4a43-8997-584180955ca2,I love the app for everything that it does. And it does it excellently.,,,en,us
App Store,2a5981fa-19a2-465d-b4b4-8761969b0303,"Great app, thanks. Helps me to stay on track and spot spending trends.",,,en,us
App Store,421cf9e0-f526-4981-86db-0dd017abd983,Best means of tracking all of finances right in the palm of one's hand.,,,en,us
App Store,4795ffc7-c9f6-4b35-8449-1ef5035db64e,Easy to use and helpful,,,en,us
App Store,8a9f44d5-1494-42ad-ae0e-25de842d657b,"Merchant info pulls in incorrectly, mint does a better job of pulling in correct merchant info. 

I.e. Venmo and Bank of America bill pay are listed under the same merchant of “bill pay” which messes up the categorization",,,en,us
App Store,9ea75a64-9a84-46d1-8104-f16e8e0960f7,"It's become a habit to check PocketGuard daily, really helps to avoid overspending",,,en,us
App Store,c54ab7dd-2eb7-415e-9c00-4dba797d1b74,"So awesome, easy, and a huge time saver with bank downloading. I'll never switch!",,,en,us
App Store,94f5570a-7da3-4694-9412-c5e006c98dd1,Tons of features I didn't know I wanted.,,,en,us
App Store,c70623ca-8ced-4b22-9008-55ca974d045d,"Hey, you must try this app. It's standout with its features and visually pleasing!",,,en,us
App Store,e398b1f4-ebb4-43ac-a271-9dbd386be171,"Won’t work on desktop or any browser, you only can manage it through the app. Try Monarch",,,en,us
App Store,9de51de2-881a-4b3f-b3e7-8c7b09aecac6,"Really unintuitive user face, customer support inattentive. I love the idea of this app, but it’s a few big upgrades away from actually being very useful.",,,en,us
App Store,aa142452-cb73-495d-adfb-cb3e98726a8c,"i really like this app and have been using it for a while, but today i go to log in and all my account features had been restricted. i figured my subscription ended so i resubscribed. yet my account still says “basic” and my features are still limited. until they fix this bug it might as well be a scam.",,,en,us
App Store,2e448119-3b41-483a-87b8-ae2f431d0cb3,"Thanks, Pocketguard team, well done!",,,en,us
App Store,2d5a4774-3c9a-4896-a644-db648233e2d5,Get Pocketguard now while it's still free.,,,en,us
App Store,52869f4b-9182-415a-b764-a6878e39bd56,Great overview of my finance. Also helps to save money and spend smarter,,,en,us
App Store,6aa5793e-134c-4831-9b0e-9e20581d6a26,"It's amazing how fast I got used to the app, it's so easy to use",,,en,us
App Store,8ae81676-1e98-40ac-af4a-403cb6de7222,Best app I've had so far for managing my money! Love this app. It's helped me so much!,,,en,us
