source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,language_code,country_code
Google Play,99131250-5488-48ae-aece-15f09c8885a2,A Google user,,great finance tool!,4,0,2019-06-04 14:54:51,,,3.11,en,us
Google Play,badf7c89-0046-484f-83c9-fb1047a88bf1,A Google user,,so far this is the best money management app I've had!,5,0,2019-06-04 11:24:14,,,3.12,en,us
Google Play,cd0d3cb6-8bf8-4c5e-a42c-f317689120bb,A Google user,,This app is great! No complaints.,5,0,2019-06-03 16:10:37,"Hi Jennifer! You need to go to Plan &gt; Bills and skip the upcoming bill you've paid in the previous month. Swipe left on the bill and tap ""X"". The next due dates will be set for the next month. If you have any issues or questions, please contact us at support@pocketguard.com. We are at your service!",2019-06-03 07:33:43,3.12,en,us
Google Play,87abbb18-114d-4dd6-8c75-cadc292065dc,A Google user,,Finally a financial app I love and can use.,5,0,2019-05-30 20:25:57,,,3.12,en,us
Google Play,2681dfe8-21ef-4508-b0ee-edd727429c18,A Google user,,great app,5,0,2019-05-30 00:56:49,,,3.11,en,us
Google Play,982d417e-fb5b-46ad-9aa4-056dff3a0ce4,A Google user,,user friendly,3,0,2019-05-28 03:28:22,"Hi Sarah! If you have any issues or questions, please feel free to contact us at support@pocketguard.com. Our support representative would be happy to assist. We are looking forward to hearing from you!",2019-05-28 14:29:45,3.11,en,us
Google Play,9ba697e2-cea2-44fd-9781-6423fcba50d8,A Google user,,Awesome. Actually tracks everything. Who has time to enter all the data? Not me.,5,0,2019-05-27 13:54:30,,,3.11,en,us
Google Play,00c45d49-fbe3-48b1-b2f6-ce368a29b000,A Google user,,Good so far but having to relink my bank more than I'd like.,4,1,2019-05-25 23:21:48,,,3.11,en,us
Google Play,45aab1d2-e139-439b-a847-718e850f8327,A Google user,,connects to my bank account. will be a life saver,5,0,2019-05-24 22:56:42,,,3.11,en,us
Google Play,dff2fd64-3e84-4675-b3ef-5158feb193ff,A Google user,,"Powerful, simple, intuitive budgeting app I've used all of the major budgeting apps, mint, YNAB, and more. they just start getting too complicated which means I end up not using them. Pocketguard does all the heavy lifting but still keeps me involved, the hashtags make it easy to get reports, and the web app does just what I need when I don't want to stare at my phone. the only thing I'm missing is printable reports. they give you the reports you just can't print them. I pair this with qapital.",5,1,2019-05-24 14:13:56,,,3.11,en,us
Google Play,39c7c866-0036-4590-b1fc-e3326c5f5644,A Google user,,great for managing finances,5,0,2019-05-20 13:33:45,,,3.11,en,us
Google Play,2ae3787e-3275-4382-acbe-e4d703ffacfb,A Google user,,very intuitive. simplifies tracking your finances relative to something like mint. categorization ai is the best I've found so far.,4,0,2019-05-19 03:33:22,,,3.11,en,us
Google Play,58e454d4-e41c-428e-858c-9d470613b91a,A Google user,,the best budgeting app by far. no other app lets me easily categorize my transactions on the go as easily as this app. my only knock against it is the inability to split up transactions. if i paid for dinner and my friends paid me in cash i want to indicate that in the app. hopefully they add this and ill start paying for it! edit: thanks for the response pocket guard. thats not exactly what i meant though. id like to change a CC transaction from its original value ($50->$25 for example),4,0,2019-05-17 14:42:09,"Hi Ashok! You can create cash transactions manually in the current version of the app. Go to the Transactions and tap ""+"" sign. Find out more info here: https://help.pocketguard.com/hc/en-us/articles/360002196479-Cash-transactions. Also, feel free to contact us at support@pocketguard.com if you have any questions.",2019-05-17 10:16:29,3.11,en,us
Google Play,dd6b2dc1-b463-4612-991f-2e550519be30,A Google user,,easy to use very helpful,5,0,2019-05-17 03:18:09,,,3.11,en,us
Google Play,46b0c2b5-b099-4a1d-9b43-8e457652c848,A Google user,,"It is easy to manage your finances and track what your credit cards, checking account & loans.",5,0,2019-05-15 10:16:43,,,,en,us
Google Play,cfd16557-edf2-4d54-b5d2-7bd8c9015998,A Google user,,"Easy to read, easy to use. Wish my bank accounts would update a littke faster.",4,0,2019-05-11 23:08:29,Hi there! Could you please contact us at support@pocketguard.com and specify the name of the account?,2019-05-17 10:17:21,3.11,en,us
Google Play,2d9e1f06-c038-411f-b59a-d6f742557c69,A Google user,,"I love the easy to use interface, which also has a cleaner look than other apps like this. it's great to have complete control of your finances. from keeping track of your accounts to setting up spending budgets it easy and convenient. I recommend getting this app!",5,0,2019-05-10 12:24:43,,,3.11,en,us
Google Play,3117d73b-4b48-42c5-938f-a0487050ec22,A Google user,,i like it,5,0,2019-05-07 14:28:32,,,3.11,en,us
Google Play,bbe45077-45cd-4522-9dd6-ba27952d8c7e,A Google user,,"I'm still new to the app, and so far this is the best app for what I need. I haven't ran into any problems yet like I have with dozens of other apps. I hope by next month my opinion is the same. The cash account seems like a feature that will be very useful.",4,1,2019-05-02 17:16:51,,,3.11,en,us
Google Play,12075b6e-afc2-41ee-85bf-712952e9b749,A Google user,,cant even use the stupid app because it says to update but there is no update feature. wth,1,0,2019-05-02 15:27:02,"Hi Christina! The update request you received means you need to update the app through Google Play. Please see https://support.google.com/googleplay/answer/113412?hl=en for instructions. In case your device doesn't support Google Play Services, you can still access PocketGuard through our website.",2019-05-03 13:32:15,3.7.4-legacy,en,us
Google Play,86f3a42b-4976-4a6e-99aa-e4df8b1f7146,A Google user,,easy bank sync and does everything i need it to do,5,0,2019-05-02 06:12:34,,,3.11,en,us
Google Play,3109a0f4-186f-4312-b525-b93a09478ed8,A Google user,,I have tried so many money management apps. until recently I was an everydollar fan. this app is both free and more useful.,5,0,2019-05-02 01:21:21,,,3.11,en,us
Google Play,6a0348e7-e6c3-49ee-9946-b5e6a87317c4,A Google user,,"i like the very simple design, i dont need extra detailes features, just show me the numbers! but i think they need go make the ""in your pocket"" number customizeable to your own pay date.",5,0,2019-04-29 04:33:03,,,3.11,en,us
Google Play,9feb5ecd-cf0d-442b-a2d6-37e56673e9d6,A Google user,,"Simple, easy and intuitive",5,0,2019-04-28 16:55:49,,,3.11,en,us
Google Play,7073fa46-bc91-42ba-bb94-4ebb97d7e613,A Google user,,"love the hashtags, makes knowing where my money went so much easier!",5,0,2019-04-28 13:44:26,,,3.11,en,us
Google Play,c2146fe8-a20a-40fd-a0ce-51ca74c8718e,A Google user,,great app all it needs is my credit score and I'm a happy man,5,0,2019-04-26 07:03:07,,,3.11,en,us
Google Play,a96565bc-ba54-4e5a-8cc1-8f2040738290,A Google user,,doesnt work,1,0,2019-04-20 15:16:18,"Hi Ciaran! Apologies for the delay in replying. Our support representative has contacted you, so please, check your inbox. We will do our best in resolving your issues as soon as possible.",2019-05-06 08:28:24,3.10.0,en,us
Google Play,0c1350f4-62d9-40a0-a196-6d3e5eb68e02,A Google user,,"Great way to track spending and refine my budget. The best budgeting app that I've found so far. I highly recommend it. 4 stars, because of the exclusion of some features without purchasing the paid version. I don't mind the ads and would suggest that no features be excluded and that the paid version be an ad free option.",4,9,2019-04-19 18:00:39,,,3.10.0,en,us
Google Play,ceca785b-f9e5-4593-ab1f-0a20b04d5704,A Google user,,Simple and easy to use but still has plenty of customizability if getting a Plus account. Tried many other budgeting/bank tracking apps and can't emphasize how much recommend this one.,5,0,2019-04-19 01:44:11,,,,en,us
Google Play,a9c5b5cc-b0a1-46a0-96cd-da90630813fb,A Google user,,This is by far the best money tracking app I've ever used. after Level Money got shut down I tried at least a dozen other apps but couldn't find anything similar. Every other app wants to overcomplicate things and this is just simple money in/money out system. My only complaint is I can't seem to get the tagged transactions function to work and it shows up blank which is fine becuase it's not a 100%necessary feature,5,0,2019-04-12 21:45:47,,,3.10.0,en,us
Google Play,dac213ab-3c5e-4ae2-b0e9-4debde0a2494,A Google user,,"I was able to add ALL off my accounts, retirement included.",5,0,2019-04-11 23:44:30,,,3.10.0,en,us
Google Play,8fd67689-dd08-4bb9-bb78-4a2dfe28a118,A Google user,,I tried adding accounts. Most wouldn't work even though they were on the list. Tried adding pay manually but it would automatically change the dates to sometime in the future instead of the day I selected. The app didn't work well overall.,1,15,2019-04-11 20:42:14,"Hello Edward. Could you please contact us at support@pocketguard.com and specify the name of the accounts you were unable to connect? Also, please specify the name of the bill you tried to add (select date issue). We will do our best to fix these issues for you and hopefully, you will change your mind!",2019-04-12 09:42:09,3.10.0,en,us
Google Play,f767a13b-fbc5-4a34-a9c3-0f24862b9aea,A Google user,,Helpful,5,0,2019-04-07 15:46:07,,,3.9.3,en,us
Google Play,3cf8d23c-ee85-447f-a5fc-60f60c7e515c,A Google user,,only works with defined bank accounts. So no.,1,0,2019-04-05 22:24:26,"Hi Sobhan! At the moment PocketGuard supports more than 18000 institutions from the US and Canada. If you were unable to locate your institution, please contact us at support@pocketguard.com and provide us with its name and login page web address. Once we collect a number of requests, our data provider will start negotiating with your institution.",2019-04-06 08:30:42,,en,us
Google Play,27cfe431-b8b5-4971-9218-0866b692b1f3,A Google user,,keeps me organized and on track to my goals!,5,0,2019-04-04 17:32:19,,,3.9.3,en,us
Google Play,583757bf-6a10-484f-b073-43a791babf0e,A Google user,,Frustrating App!! This app was rated as one of the 10 best! I have not been able to experience this because I can't even get passed the sign up process. I have been trying to link my bank account to this app for several days now each with 15 attempts or more at least to do so. I have tried my phone as well as my tablet to connect with no success. I think I will move on to the next one on the 10 best apps list!!!,1,2,2019-04-02 00:54:00,Hi Tonie! Navy Federal Credit Union has made some changes in the multi-factor authentication method they use. Our data provider's engineers are working on the fix directly with your institution's engineers. You can either temporarily disable the MFA and try to connect the account or wait for the update from our support. Sorry for the inconvenience!,2019-04-02 07:50:05,3.9.3,en,us
Google Play,1798eca4-af91-433a-bf00-2c5ad4b05b0c,A Google user,,One of the best and easiest tracking options out there.,5,0,2019-04-01 11:33:05,,,3.9.3,en,us
Google Play,7b28775e-e063-4546-a988-3cbd4495f903,A Google user,,I enjoy being able to look at different up to date accounts for different banks to help get a quick daily snapshot.,5,0,2019-03-28 14:04:35,,,3.9.3,en,us
Google Play,2b69ca28-c55e-4c67-86f7-2ab5f7e8ed64,A Google user,,It's the best budgeting app I've been able to find. Most intuitive software and it's easy to navigate and edit. Very impressed and very pleased!,5,1,2019-03-27 22:53:52,,,3.9.3,en,us
Google Play,b482767c-42be-4328-8a1d-987424efcca7,A Google user,,great app!,5,0,2019-03-25 11:53:05,,,3.9.3,en,us
Google Play,00d8f460-5def-4311-8a8b-babf13d0f68b,A Google user,,This app is really easy to use and clean. There is a paid option which I may go for soon that includes a digit/accorns type saving functionality. However I cant commit to it until those features have been added. super excited for their arrival!,5,2,2019-03-24 20:52:22,,,3.9.3,en,us
Google Play,c3c32f7e-184e-467f-9e50-fee97b8e281b,A Google user,,"overall a great experience. i recommend it to all my friends. the budget feature is a little half baked. i wish you could get alerts throughout the month with set benchmarks (i.e. 50% of your gas budget has been reached, etc). otherwise it's a pretty useless feature.",4,1,2019-03-23 00:42:35,,,3.9.3,en,us
Google Play,db7d2d24-fd92-4bfa-bfd5-12c4cf842bb8,A Google user,,so far as expected,5,0,2019-03-22 16:45:01,,,3.9.3,en,us
Google Play,ff0dfd73-7b34-4871-b03f-85e957776fd1,A Google user,,"LOVE THIS APP! I downloaded a lot of different budgeting apps, but this was, by far, the winner. It connected seamlessly to my bank and allowed for very easy modification of debit entries. I also like that it can ""remember"" how you want a type or merchant transaction classified as. There is some manual modification, based on my spending patterns, but I really don't mind.",5,5,2019-03-21 22:59:18,,,3.9.3,en,us
Google Play,769e76e4-c9a5-4502-a57f-e37c352fea36,A Google user,,"When setting up a reoccurring bill from a transaction, it will automatically select ALL transactions from that payee as a reoccurring bill. Edit: having to unmark every transaction that isn't the actual monthly bill is a ridiculous work around for the app automatically making every single transaction from a payee a reoccurring bill. When I select a transaction to make it a reoccurring bill, I want THAT transaction and ONLY that transaction.",2,4,2019-03-21 16:41:01,"Hello Derek. I’m sorry for not making it clear enough.

Here’s how to make the app work the way you want:
1. Say, there are 10 charges from “Amazon”, 3 of which are recurring bill payments;
2. Rename those 3 charges to “Amazon bill” and leave the rest as “Amazon”;
3. Mark “Amazon bill” charges as a recurring bill.

Hope this helps, 
Stan.",2019-03-21 18:16:33,3.9.3,en,us
Google Play,8c82e6c8-e87e-416e-9bd8-5db327351814,A Google user,,great except it disconnects from my bank from time to time,4,0,2019-03-19 15:11:56,Hi Dean! Could you please try to validate your credentials and then try to refresh your accounts? Please contact us at support@pocketguard.com and our support representative will assist further.,2019-03-20 13:51:44,3.9.3,en,us
Google Play,950b1041-c547-4bf1-bd41-6482d0eb3932,A Google user,,"it would be great to be able to split some expenses into different categories. And one more, important. When you change smth for all transactions you can't undo it after that. You should warn a person about it with the question like ""Are you sure? You can't undo it!"". For now, you can tap it accidentally and it runs without any warning.",4,3,2019-03-17 20:08:24,,,3.9.3,en,us
Google Play,c326a7ee-02a8-4e7e-8490-45cd11700434,A Google user,,"I've been looking for a good cash flow budget app for years! Most budget apps don't account for fixed bills, savings, and debt reduction goals. Instead, they say you have a ton of money ""left in budget"" when actually your landlord hasn't deposited your rent check. This calculates that and lets you know how much you ACTUALLY have available for groceries, entertainment, etc. It's a little spammy with suggested partners, but other than that a solid tool.",5,6,2019-03-16 22:47:59,,,3.9.3,en,us
Google Play,f7969782-7d75-4ec6-8fea-b63adb6f96d6,A Google user,,"easy to use, easy to see details of spending",5,0,2019-03-12 17:51:30,,,3.9.3,en,us
Google Play,36379ed4-98ff-44a6-8c04-e9f2ccdee4e5,A Google user,,great app! keeps up with all my bills!,5,0,2019-03-12 11:24:59,,,3.9.3,en,us
Google Play,248a6d73-161f-4cf8-a5e3-bdb106059eb1,A Google user,,Excellent for student budgeting,5,0,2019-03-11 14:01:48,,,3.9.3,en,us
Google Play,b909a580-27fe-42a0-a584-8d53dc1f6ee6,A Google user,,"They negotiated dome of my bills and got a lower monthly payment!! Plus, it was a real eye opener seeing how much I was spending in some categories!!!",5,0,2019-03-10 14:16:14,,,3.9.3,en,us
Google Play,92c082a9-e4fb-481d-8531-3aeb3cb7b53f,A Google user,,"This app has helped keep everything in check. I can see how much has been spent in a budget category easily, so I know whether I can spend freely or more restricted before I shop.",5,1,2019-03-09 13:23:02,,,3.9.3,en,us
Google Play,7b1ed1a8-9e39-46f1-9ffb-8eead1a21ed5,A Google user,,"excellent tool for monitoring your accounts. it could do a better job of reading some transactions, but does a fine job for the most part",4,0,2019-03-06 15:09:57,,,3.9.3,en,us
Google Play,1cfc7075-e3b6-4c17-a95b-922a59e9123b,A Google user,,Love it..I tested a variety of applications and pocketguard was the best all-around app for what I was looking for I was looking for 1) app that I had a wide range of accounts that could synch with 2) allow me to categorize transactions 3) allow me to create my own categories and 4) had basic budget planning . Only cons for this app would be the inability to Nest categories & unable to remove default categories & budget planning is basic. Overall: Best app for me!!,4,11,2019-03-05 03:21:57,,,3.9.3,en,us
Google Play,95e61117-4b58-41b3-862b-702be1a95019,A Google user,,awesome,5,0,2019-03-02 16:25:22,,,3.9.3,en,us
Google Play,130267a7-1345-41e1-8161-efeac8b053a5,A Google user,,Great design poorly implemented. A very disappointing experience. Paying for plus to track Cash bills is a rip off.,1,0,2019-03-02 05:03:23,"Hi there. We are sorry that you had a disappointing experience with our app. We would appreciate if you contact us at support@pocketguard.com and specify the issues you have faced. Also, we are planning to add new features to Plus (like multiple savings goal and autosaving).",2019-03-02 10:45:58,,en,us
Google Play,3907c6ea-7ada-47af-a928-3bdd929475e5,A Google user,,awesome,5,0,2019-02-27 17:00:16,,,,en,us
Google Play,47d685df-11a9-492b-abc0-8a0ac85cdd24,A Google user,,Very easy to use. Helps me keep track of my money in a very clear cut way,4,0,2019-02-25 16:06:42,,,3.9.3,en,us
Google Play,6b16a457-0ab0-40b4-a5ca-b122aceea720,A Google user,,"Fantastic, especially the pay-per-month edition. Customer service: VERY quick to respond, fixed my aggregation issue right away. Thanks, Stan! My only issue with this app is that the budgeting features are not robust enough. Carryover spending from one month to the next would be great, since some of my spending routines are bi-monthly.",4,2,2019-02-25 03:22:01,,,3.9.3,en,us
Google Play,156900d9-5213-4ccd-a121-3e1a2f642117,A Google user,,"how can i delete my account and email? i didnt link my bank yet, but i want to delete my email and not use this app and not have your company have my information.",1,4,2019-02-24 20:44:44,Hi Jessica. Please contact us at support@pocketguard.com and we will assist you with deleting your profile. We need to know the email you've used to sign up. You can also contact us using other emails listed in the description or additional info sections.,2019-02-25 09:09:32,3.9.3,en,us
Google Play,104cfc99-7405-40a4-aa7d-cafc8f3a6c3c,A Google user,,awesome and simple. keeps up with a absolutely everything!,5,0,2019-02-22 07:47:14,,,3.9.3,en,us
Google Play,86591408-55ca-4e6f-9945-8b270381a698,A Google user,,Fantastic free budgeting app with no frills.,5,0,2019-02-20 14:39:02,,,3.9.3,en,us
Google Play,90ff8448-7026-4a34-830b-74ba88d7ac24,A Google user,,I kept reading these issues have been solved but they haven't. I've had nothing but trouble connecting any and all accounts. Don't bother replying because the app has already been deleted. Why would I want something having this much trouble deal with my finances?,1,0,2019-02-18 20:39:37,Hi Connie. We are sorry for the inconvenience faced. Our support representative has replied to your email. Please let him know if you decide to try out PocketGuard again and we will do our best to make your accounts connected.,2019-02-19 08:44:31,,en,us
Google Play,128d5b6a-888b-4acf-a579-3a7fb3e710d4,A Google user,,slick,5,0,2019-02-18 07:23:54,,,3.9.3,en,us
Google Play,ab250eba-c426-4675-8597-5f44af80d853,A Google user,,Doesn't connect to my bank. Keep getting aggregation error message. Selected option to contact support and no response. Was excited about this app but I'm deleting it since it's useless if it can't link to my account to track my bills.,1,3,2019-02-17 22:54:49,Hi Jasmine! We have received your request and our data aggregation partner is working on it. Our support representative will contact you as soon as the issue is solved and we will update this comment as well.,2019-02-18 16:27:22,3.9.3,en,us
Google Play,a6cf9275-0933-4bc9-ad1c-5c5040dd5485,A Google user,,love it,5,0,2019-02-17 18:34:02,,,3.9.3,en,us
Google Play,c9b8a69b-2cab-4bde-bcab-0876ede9250d,A Google user,,"I enrolled in the free trial and quit using the app. it has been charging me monthly even though I never continued using it after initial setup. this app is a scam, caharging 3.99 a month. I deleted my account and I am hoping that it will discontinue the charges as there was no option to change my subscription service through the app. I am extremely disappointed.",1,1,2019-02-17 02:18:29,"Hi there. Please email us at support@pocketguard.com, so we could resolve this for you. Note, that it is clearly stated on the subscription page, that the trial is auto-renewable and you need to cancel it through your Google Play account before the expiration date in order to stop automatic renewal.",2019-02-19 08:36:34,,en,us
Google Play,1283a1f8-70b4-44aa-ad04-9d23f165597b,A Google user,,The app kept pushing me to write this review.,3,5,2019-02-11 02:41:48,,,3.9.3,en,us
Google Play,e3440d3f-5d99-491f-abaa-bc57b4db01ff,A Google user,,you have to link your bank accounts....not what i wanted,1,3,2019-02-06 18:55:21,"Hi there! PocketGuard is an automated budgeting app and you need to connect at least one account to use it. Linking your accounts makes your budget smarter. Besides, automatic budgeting saves a great deal of your time and efforts compared to manual one. On top of that, linking is completely secure and protected by numerous security measures.",2019-02-07 11:38:52,3.9.3,en,us
Google Play,d9f94203-75c5-4468-82b8-e73ec2a83644,A Google user,,so far really finding the app useful for keeping track of bills and planning savings,5,0,2019-02-05 13:30:35,,,3.9.0,en,us
Google Play,e4a27159-5265-40bc-8d70-0bd5943c5288,A Google user,,"very complicated, FAQs don't answer anything. and i can't change the Cash amount, i can't see the option for it",2,1,2019-01-31 12:15:03,Hi there! Could you please contact us at support@pocketguard.com? We would like to find out more about the issue you have mentioned. We are looking forward to hearing from you!,2019-01-31 16:41:52,3.9.1,en,us
Google Play,a84e2ce9-bb8a-44a2-aead-4009a6470e06,A Google user,,great way to track and save on bills,5,0,2019-01-23 15:21:44,,,3.9.0,en,us
Google Play,d4b186c5-c47b-428b-9478-2377e92a21d0,A Google user,,"Great for keeping track of my expenditures and monthly spending limits! Allows me to categorize and label expenses, and unlike Mint, PocketGuard actually saves those category designations and applies them to future purchases.",5,7,2019-01-21 22:11:20,,,3.9.1,en,us
Google Play,ae440c52-125b-4d8b-b3ea-93015a5df2a3,A Google user,,Solid app to keep an eye on day to day and long term funds,5,0,2019-01-21 06:14:41,,,3.9.0,en,us
Google Play,42a53a34-c59e-40f3-85e2-b706107e3666,A Google user,,This app is helping me realize what I actually spend my money on. 😮🙄😲,5,0,2019-01-19 01:31:06,,,3.9.0,en,us
Google Play,5890a962-17f0-46f1-a3aa-30c620f7e881,A Google user,,"The app misclassified my credit card payments being taken from my account as deposits to my account. As of yet the help desk has not been able to even understand that this is the problem despite screenshots of their app and my bank account showing them exactly the issue and repeated explanations. I don't have the patience for this and will go back to using a spreadsheet. Other people love this app, so I am a one-off situation.",2,3,2019-01-18 04:23:54,"Hi there! When you check the Transactions tab, you see the transactions from all your accounts. One of the transactions was a debit from the checking account and the second one - is a deposit to your credit card. You can distinguish the transactions by applying different merchant names to them.",2019-01-18 09:34:01,3.9.0,en,us
Google Play,6d146ab7-d572-47cd-9c92-cf1492150486,A Google user,,"i dont rate apps often but seriously this is a great app! very easy to use, thorough, and the customer is always quick to respond and very helpful. I've offered suggestions and they actually implemented them! ive tried about every budgeting app out there and i deleted them all once I got into this one. seriously, give it a shot!",5,7,2019-01-18 02:15:52,,,3.9.0,en,us
Google Play,8c4c3c2b-265f-4e1b-b217-dc4b27553c88,A Google user,,"Can't even use the app. Can't do anything with the app unless you connect your account. It doesn't let me connect my account even though my bank is on their ""most popular"" banks list. Contacted their tech support just to be told ""our data aggregation partners are still working on your issue."" Thanks for trying but it's useless to me. DELETED. Let me know when the problems fixed. I'll update my review. Thanks.",1,2,2019-01-18 01:43:43,Hi Thomas! The issue has been solved. Please try to connect your account to the app again and contact us at support@pocketguard.com if you have any issues.,2019-01-23 16:48:47,3.9.0,en,us
Google Play,401cc439-db10-4229-b6d6-4dd66fa4c785,A Google user,,"Simple and clean, easy to enter/update data and much better for instant insights than other similar apps.",5,0,2019-01-15 23:47:45,,,3.9.0,en,us
Google Play,f1806c08-b5f5-423c-877b-5c7be8d3a5d9,A Google user,,It is a very convenient and elegant service to view all accounts in one place and to track your bills etc. I use it daily!,4,0,2019-01-10 23:42:10,,,3.9.0,en,us
Google Play,7321d636-d30c-4952-b46e-255db1af6732,A Google user,,"This is exactly what I wanted--a bare bones, simple budgeting app that is super easy to use. I especially like the hashtag feature that let's you track expenses and compare them with expenses from past months. It really helps me see where I tend to overspend. Glad I found this!",5,3,2019-01-09 04:21:57,,,3.9.0,en,us
Google Play,260daf0d-594f-4731-8a70-8b355346ae02,A Google user,,This app is amazing so far. I've had it for a week and really like how I can view my finances on it and plan my budget.,5,0,2019-01-08 23:50:15,,,3.9.0,en,us
Google Play,1b062640-873a-4864-8b5c-cf8fab5b0bfa,A Google user,,"Was excited about this service but i cant even create an account or log in, even on the website. Guess I'll find something else.",1,1,2019-01-07 19:39:30,"Hi there! Could you please try to create a profile with PocketGuard again? The issue shouldn't persist anymore, otherwise, please contact us at support@pocketguard.com",2019-01-08 08:18:33,3.9.0,en,us
Google Play,4160b257-c4e3-47b4-8068-ae4bd1131d1a,A Google user,,Amazing app,5,0,2019-01-06 19:06:54,,,3.9.0,en,us
Google Play,27c2bf9d-54a3-4729-9171-8611126080cb,A Google user,,nice,5,0,2018-12-30 16:34:33,,,3.9.0,en,us
Google Play,9590e88f-7956-4e33-86b6-8561a2af3bce,A Google user,,says server is glitching wont do anything :-(,5,2,2018-12-29 17:38:10,Hi there! We were down for maintenance and now everything should be working fine. Please sign out and sign in to PocketGuard and contact us at support@pocketguard.com if you need any assistance.,2018-12-19 09:28:47,3.9.0,en,us
Google Play,c60af205-3b73-4d3f-b729-a6a458bcd3bd,A Google user,,The app is great I wish it could take the average amount based upon averages that were selected,5,2,2018-12-27 02:48:52,,,3.9.0,en,us
Google Play,fb2de595-f4f4-45f7-a4e0-06d462917b78,A Google user,,"Awesome app! Great set up so everything is where you want it to be. Go for the yearly rate ($2.91 a month) totally worth it with built in investment portfolios. It pays for itself, literally!",5,21,2018-12-26 20:41:04,,,3.9.0,en,us
Google Play,dc531282-6880-4bb4-b8cf-d4b006ef6b9c,A Google user,,"so far so good. I'm a newbie to budgeting this way so I don't have anything to compare to. I really like the billshark feature. other than that, it just tracks everything on my phone rather than a check register. meh.",4,0,2018-12-25 13:40:36,,,3.8.11,en,us
Google Play,0f598df5-bf0f-4ddd-9290-6009295e6376,A Google user,,Great app! Do most of the job for you!,5,0,2018-12-24 11:23:07,,,3.8.11,en,us
Google Play,f4a897a9-963c-4113-b5af-9af098103b6f,A Google user,,Works well. Easy to manuever,4,0,2018-12-11 04:15:59,,,3.8.11,en,us
Google Play,91fe7c13-c6bd-46a0-837b-2e263750004d,A Google user,,Very nice interface and setup process.,5,1,2018-12-10 17:07:38,,,3.8.11,en,us
Google Play,48e3508b-94a2-4edf-8863-5e5c49204497,A Google user,,"I like it because of its simplicity to use. As other have mentioned, it could be a bit annoying at times when loading your data. It's been some 2 weeks for me and my bank information hasn't updated in pocket guard.",3,0,2018-12-07 09:05:49,"Hi Owais! Could you please try to connect your accounts to the app again? The most recent data should be pulled then. Otherwise, please contact us at support@pocketguard.com and we will go on investigating the issue for you.",2018-12-07 15:06:40,3.8.11,en,us
Google Play,cb3d1e89-b138-4b0d-b333-a7d92d2cbf09,A Google user,,Customer service is so prompt to reply,5,7,2018-12-07 03:04:48,"Hi Catherine! Thank you for the feedback. Our Customer Support manager Stan described your case with paychecks and bills last week and we have discussed it. We are currently investigating the options of adding such feature to the app. Unfortunately, we don't have an ETA for it but hope it will be added in the future.",2018-08-13 12:44:36,3.8.11,en,us
Google Play,c3125f57-01db-4dce-9d2c-c694b1bfc092,A Google user,,i love the concept. A lot of bugs though. My first of the month debit charges dont show and i have to uninstall and reinstall to get my info correct.,4,0,2018-12-03 18:08:09,Hi there! Could you please contact us at support@pocketguard.com? We would like to investigate the issue you have mentioned.,2018-12-04 16:25:35,3.8.11,en,us
Google Play,6d0dbead-6cf0-4a28-ad99-69aed154feac,A Google user,,Excellent app,5,0,2018-11-30 01:54:41,,,3.8.11,en,us
Google Play,d04bf697-916d-497b-a9b2-c03723563dd9,A Google user,,"Helpful, but could be improved. 1) bills/expenses on the last day of the month often don't show up in ""upcoming bills"", I'm assuming because there's 28, 30, or 31 days in the month. The solution to this is upgrading to plus and adding it in as a cash bill. 2) would be great to be able to split a single purchase between two or more categories for more accurate data. So if you buy a card and gift while grocery shopping, you could categorize appropriately instead of adding it in as a note on the purchase. 3) rolling over income and bills into the next month. Everything is month-based in this app, but a lot of people probably have bills/expenses that occur on the 1st day of the month. But these bills aren't shown or calculated in ""upcoming bills"". 4) would be nice to have a calendar view of bills and income for people that don't like lists. Overall, a very helpful app. These are just suggestions to improve that I've noticed after using this app for multiple months. It gives a great snapshot of your finances and it's so incredibly helpful that you don't have to manually enter every purchase because it pulls data from your bank account. You could spend as much or as little time as you want in this app.",4,9,2018-11-27 03:28:50,,,3.8.11,en,us
Google Play,c2344551-c54d-46ad-b227-e9dc63eb658c,A Google user,,"Good, could be better. Some feature suggestions: -adding a bill where you don't know the exact amount every month, such as for electricity -an overflow budget option, where say I go $20 over budget in entertainment it will minus $20 from another pocket -exact amount spent this month showing on the graph page, as well as better labelled axis -better stats, for instance amount spent per month per pocket (up or down from prev. month) -spending trend-based predictions",4,1,2018-11-24 09:05:20,,,3.8.11,en,us
Google Play,c98ab036-b217-4130-99fe-24c3111335a3,A Google user,,Could you please add Horizon Credit Union so I can use your app,1,0,2018-11-21 13:36:04,"Hi there! We support Horizon Credit Union. Please enter ""hzcu"" or ""Horizon CU"" into the search bar and connect your account. Feel free to contact support@pocketguard.com if you have any issues.",2018-11-22 10:49:08,,en,us
Google Play,9d33c449-5545-4efa-88d6-b110070867e9,A Google user,,Great app to get yourself on track with finances.,5,0,2018-11-16 15:42:43,,,3.8.11,en,us
